simulator,sim_method,single_qubit_noise_prob,two_qubit_noise_prob,num_qubits,graph_density,p,problem_idx,expectation,elapsed_time,sample
pauli-y-noise,deterministic,0.001,0.001,5,0.5,7,2,-3.712890625,61.08113384246826,8
pauli-z-noise,deterministic,0.002,0.002,5,0.5,7,2,-3.681640625,59.06949162483215,6
depolarizing-noise,deterministic,0.002,0.002,5,0.5,7,2,-3.607421875,59.79846715927124,9
pauli-y-noise,deterministic,0.002,0.002,5,0.5,7,2,-3.638671875,56.54268217086792,9
depolarizing-noise,deterministic,0.002,0.002,5,0.5,7,2,-3.599609375,57.996275424957275,5
pauli-z-noise,deterministic,0.001,0.001,5,0.5,7,2,-3.890625,68.54222273826599,5
depolarizing-noise,deterministic,0.002,0.002,5,0.5,7,2,-3.80078125,58.866435527801514,8
pauli-x-noise,deterministic,0.001,0.001,5,0.5,7,2,-3.73828125,61.00864815711975,5
depolarizing-noise,deterministic,0.001,0.001,5,0.5,7,2,-3.943359375,62.52185416221619,7
depolarizing-noise,deterministic,0.002,0.002,5,0.5,7,2,-3.80859375,65.02404713630676,6
depolarizing-noise,deterministic,0.001,0.001,5,0.5,7,2,-3.837890625,59.369500398635864,8
pauli-x-noise,deterministic,0.002,0.002,5,0.5,7,2,-3.6875,61.51069140434265,6
depolarizing-noise,deterministic,0.003,0.003,5,0.5,7,2,-3.673828125,64.91971516609192,6
depolarizing-noise,deterministic,0.002,0.002,5,0.5,7,2,-3.865234375,66.59766912460327,7
depolarizing-noise,deterministic,0.003,0.003,5,0.5,7,2,-3.755859375,61.98561215400696,8
depolarizing-noise,deterministic,0.001,0.001,5,0.5,7,2,-3.916015625,67.62036347389221,5
depolarizing-noise,deterministic,0.001,0.001,5,0.5,7,2,-3.853515625,73.79159641265869,9
depolarizing-noise,deterministic,0.003,0.003,5,0.5,7,2,-3.765625,74.08642077445984,7
depolarizing-noise,deterministic,0.001,0.001,5,0.5,7,2,-3.931640625,67.06589198112488,6
pauli-y-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.302734375,57.96145749092102,9
pauli-y-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.474609375,61.024043560028076,6
pauli-y-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.388671875,68.21832323074341,5
pauli-z-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.52734375,69.24483036994934,7
pauli-y-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.283203125,65.40323662757874,8
pauli-y-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.662109375,57.71058535575867,9
pauli-x-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.251953125,62.871341705322266,5
pauli-y-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.26953125,71.25797748565674,6
pauli-y-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.5,62.114108085632324,7
pauli-z-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.689453125,68.35142540931702,9
pauli-y-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.572265625,65.92875099182129,5
pauli-y-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.740234375,61.15444254875183,7
pauli-z-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.583984375,68.68107843399048,8
pauli-z-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.7578125,63.66988730430603,7
pauli-x-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.73046875,64.75568222999573,9
pauli-z-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.6640625,71.43544793128967,7
pauli-z-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.791015625,65.53791642189026,8
pauli-z-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.51171875,64.27745795249939,5
pauli-x-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.3203125,74.96225261688232,8
pauli-x-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.609375,71.42830729484558,7
pauli-y-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.552734375,66.6192467212677,8
pauli-x-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.53515625,67.50373911857605,9
pauli-z-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.78125,65.15616726875305,6
pauli-x-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.330078125,69.1170654296875,5
pauli-z-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.7265625,70.91365170478821,9
pauli-z-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.705078125,59.58915829658508,6
pauli-y-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.37890625,65.58734369277954,5
pauli-x-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.373046875,61.82882905006409,7
pauli-z-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.892578125,68.76737928390503,6
pauli-z-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.775390625,67.72642302513123,5
depolarizing-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.6171875,69.33763790130615,5
pauli-x-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.296875,68.31966876983643,6
pauli-y-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.6796875,65.15893125534058,6
pauli-y-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.671875,63.32756733894348,8
pauli-x-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.740234375,68.39977836608887,6
pauli-y-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.392578125,66.52792525291443,7
pauli-x-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.693359375,72.27712559700012,7
depolarizing-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.751953125,68.58245873451233,9
pauli-z-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.80859375,79.14850234985352,9
pauli-y-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.6484375,64.6543276309967,9
pauli-x-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.59375,79.69079875946045,9
pauli-z-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.880859375,63.48113489151001,5
pauli-z-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.87890625,74.1614511013031,8
depolarizing-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.576171875,68.43214464187622,5
depolarizing-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.64453125,73.00235843658447,9
depolarizing-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.783203125,67.17692494392395,6
pauli-x-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.755859375,69.2496292591095,5
pauli-x-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.685546875,78.39088892936707,8
pauli-x-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.58984375,65.94337344169617,6
pauli-x-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.833984375,78.30950713157654,8
depolarizing-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.935546875,73.24915504455566,7
depolarizing-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.759765625,74.39861869812012,8
depolarizing-noise,deterministic,0.002,0.002,5,0.5,8,2,-3.8046875,70.0900206565857,7
depolarizing-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.73828125,69.91005802154541,8
depolarizing-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.697265625,70.18588089942932,7
depolarizing-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.935546875,79.30032157897949,8
depolarizing-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.82421875,73.95101952552795,9
depolarizing-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.923828125,77.75412631034851,5
depolarizing-noise,deterministic,0.003,0.003,5,0.5,8,2,-3.798828125,85.37076568603516,6
depolarizing-noise,deterministic,0.001,0.001,5,0.5,8,2,-3.892578125,73.11060404777527,6
pauli-y-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.279296875,73.51166844367981,9
pauli-z-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.50390625,71.81058359146118,7
pauli-z-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.625,70.90100526809692,9
pauli-y-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.53125,71.34691143035889,5
pauli-y-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.455078125,80.22322916984558,6
pauli-y-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.197265625,74.50697088241577,8
pauli-x-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.236328125,73.6706862449646,5
pauli-y-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.6875,72.04025769233704,7
pauli-y-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.421875,73.9478166103363,7
pauli-y-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.109375,74.72839307785034,6
pauli-x-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.57421875,69.02241945266724,7
pauli-z-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.837890625,72.9665253162384,7
pauli-z-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.837890625,75.1749517917633,8
pauli-y-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.6328125,80.90087699890137,9
pauli-z-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.712890625,75.58565092086792,7
pauli-z-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.712890625,73.80262160301208,9
pauli-y-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.470703125,86.06444716453552,5
pauli-x-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.244140625,76.62882542610168,8
pauli-z-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.7578125,75.90641760826111,6
pauli-x-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.4609375,76.02459144592285,9
pauli-x-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.291015625,73.5928053855896,6
pauli-y-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.345703125,76.39764022827148,5
pauli-z-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.68359375,77.00465869903564,6
pauli-x-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.212890625,77.87455940246582,5
pauli-y-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.505859375,79.5997257232666,8
pauli-y-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.685546875,75.59243059158325,6
pauli-x-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.7421875,83.16090726852417,9
pauli-y-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.35546875,74.5794632434845,7
pauli-x-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.318359375,80.44524693489075,7
pauli-z-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.935546875,79.74920153617859,6
pauli-z-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.744140625,81.42513489723206,5
pauli-z-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.5234375,85.37307739257812,5
pauli-y-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.65625,81.07554316520691,8
pauli-x-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.736328125,81.3384370803833,6
pauli-z-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.771484375,89.05009627342224,8
pauli-z-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.8359375,79.52598810195923,9
pauli-x-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.671875,80.29169201850891,7
depolarizing-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.529296875,85.73084378242493,5
pauli-x-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.681640625,72.55249810218811,5
pauli-x-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.51953125,74.7697913646698,6
pauli-y-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.521484375,84.0233564376831,9
pauli-z-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.888671875,80.7161455154419,8
depolarizing-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.755859375,74.69992113113403,8
pauli-z-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.90625,87.94110107421875,5
depolarizing-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.544921875,83.7618727684021,5
pauli-x-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.560546875,88.83235311508179,9
depolarizing-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.669921875,82.71767020225525,9
pauli-x-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.7265625,80.55633807182312,8
pauli-x-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.587890625,83.99917674064636,8
depolarizing-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.654296875,76.33785152435303,7
depolarizing-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.7109375,96.40153241157532,9
depolarizing-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.939453125,85.44229412078857,7
depolarizing-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.8203125,77.36672830581665,9
depolarizing-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.744140625,92.34625220298767,6
depolarizing-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.701171875,86.60308623313904,8
depolarizing-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.978515625,81.86474013328552,8
depolarizing-noise,deterministic,0.002,0.002,5,0.5,9,2,-3.80859375,90.17111372947693,7
depolarizing-noise,deterministic,0.003,0.003,5,0.5,9,2,-3.75390625,76.76439046859741,6
depolarizing-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.896484375,78.51966404914856,6
depolarizing-noise,deterministic,0.001,0.001,5,0.5,9,2,-3.908203125,93.22225499153137,5
pauli-y-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.232421875,92.07665705680847,9
pauli-y-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.419921875,85.85145330429077,5
pauli-z-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.47265625,90.82682633399963,7
pauli-z-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.599609375,90.43362283706665,9
pauli-x-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.46875,88.29141926765442,7
pauli-y-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.419921875,92.48629689216614,6
pauli-z-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.837890625,85.64247965812683,8
pauli-y-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.37109375,91.8102331161499,7
pauli-y-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.19921875,93.34299564361572,8
pauli-x-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.12109375,94.2551805973053,5
pauli-y-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.2578125,83.62754487991333,5
pauli-y-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.591796875,89.10471773147583,9
pauli-y-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.494140625,88.63306212425232,5
pauli-y-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.64453125,96.44602036476135,7
pauli-z-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.81640625,92.72876811027527,7
pauli-z-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.513671875,80.09696245193481,5
pauli-x-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.287109375,87.48072099685669,9
pauli-y-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.158203125,96.72007966041565,6
pauli-x-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.21484375,89.78493595123291,8
pauli-y-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.650390625,88.70313262939453,6
pauli-z-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.783203125,94.42949366569519,6
pauli-z-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.630859375,92.85714960098267,6
pauli-x-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.740234375,90.90310955047607,9
pauli-z-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.67578125,98.48963260650635,7
pauli-y-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.498046875,94.02719402313232,8
pauli-z-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.7890625,99.37674021720886,9
pauli-z-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.93359375,91.95600032806396,6
pauli-x-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.267578125,97.02542090415955,6
pauli-x-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.658203125,86.48123002052307,7
pauli-x-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.25,93.27567076683044,7
pauli-x-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.71484375,86.22725629806519,5
pauli-x-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.189453125,97.95121622085571,5
pauli-y-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.29296875,95.99806523323059,7
pauli-y-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.6015625,94.97485065460205,8
pauli-z-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.8125,95.40305638313293,8
pauli-x-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.474609375,92.40756821632385,6
pauli-z-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.744140625,96.65896034240723,9
pauli-z-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.88671875,91.10161805152893,8
pauli-y-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.458984375,92.79102921485901,9
pauli-x-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.71875,89.07698798179626,8
pauli-x-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.669921875,101.83521342277527,6
pauli-x-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.5625,91.71360301971436,8
pauli-z-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.8125,111.01208114624023,5
depolarizing-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.564453125,98.04867625236511,5
depolarizing-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.55859375,107.00695300102234,5
depolarizing-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.732421875,100.01145029067993,8
pauli-x-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.533203125,102.48624348640442,9
pauli-z-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.943359375,104.07217526435852,5
depolarizing-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.6328125,104.10839056968689,9
depolarizing-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.66796875,99.8738842010498,7
depolarizing-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.927734375,97.62095379829407,7
depolarizing-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.685546875,96.50413107872009,8
depolarizing-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.82421875,101.44340348243713,9
depolarizing-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.921875,92.67403364181519,6
depolarizing-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.619140625,105.67091131210327,9
depolarizing-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.9609375,99.89990615844727,8
depolarizing-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.701171875,106.73874425888062,6
depolarizing-noise,deterministic,0.003,0.003,5,0.5,10,2,-3.775390625,103.78553175926208,6
depolarizing-noise,deterministic,0.002,0.002,5,0.5,10,2,-3.767578125,113.47670722007751,7
depolarizing-noise,deterministic,0.001,0.001,5,0.5,10,2,-3.861328125,105.19133281707764,5
pauli-z-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.673828125,103.76778030395508,9
pauli-y-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.123046875,109.3446786403656,9
pauli-y-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.07421875,102.63760948181152,5
pauli-x-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.232421875,104.82153701782227,5
pauli-y-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.28125,103.68353366851807,5
pauli-z-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.810546875,113.64286875724792,7
pauli-x-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.205078125,104.18075489997864,9
pauli-y-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.15625,104.0720887184143,6
pauli-y-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.42578125,117.06601881980896,5
pauli-x-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.275390625,103.95543503761292,8
pauli-z-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.85546875,105.72846031188965,7
pauli-y-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.619140625,107.64274644851685,9
pauli-z-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.736328125,111.36328911781311,8
pauli-y-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.400390625,112.76906418800354,7
pauli-x-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.36328125,116.32222628593445,7
pauli-z-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.671875,104.24066305160522,7
pauli-y-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.544921875,113.13699412345886,7
pauli-y-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.3203125,118.5498526096344,6
pauli-y-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.48828125,106.1380820274353,8
pauli-x-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.638671875,109.33777570724487,9
pauli-x-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.146484375,106.81243705749512,7
pauli-z-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.5390625,118.79744076728821,5
pauli-z-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.79296875,111.85529112815857,6
pauli-z-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.896484375,109.31959009170532,6
pauli-x-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.611328125,108.30119967460632,5
pauli-x-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.03515625,107.39841723442078,5
pauli-y-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.625,104.90442824363708,8
pauli-z-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.759765625,113.02534484863281,9
pauli-y-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.126953125,127.92215943336487,8
pauli-z-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.724609375,103.67441010475159,8
pauli-y-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.375,104.61023211479187,9
pauli-y-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.134765625,111.98317098617554,7
pauli-x-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.556640625,115.38278865814209,7
pauli-x-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.373046875,108.92725992202759,6
pauli-z-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.771484375,122.4809217453003,6
pauli-x-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.107421875,119.03442144393921,6
pauli-y-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.64453125,125.93412518501282,6
pauli-z-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.73828125,116.14126110076904,9
pauli-z-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.548828125,118.23828935623169,8
pauli-x-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.708984375,114.96627759933472,8
pauli-z-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.73046875,110.19582295417786,5
depolarizing-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.439453125,112.69090414047241,8
pauli-x-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.486328125,116.47218179702759,8
pauli-z-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.94921875,111.55465936660767,5
depolarizing-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.662109375,110.94354271888733,7
pauli-x-noise,deterministic,0.001,0.001,5,0.5,11,2,-3.625,127.47405862808228,6
depolarizing-noise,deterministic,0.003,0.003,5,0.5,11,2,-3.4453125,110.36136984825134,9
pauli-x-noise,deterministic,0.002,0.002,5,0.5,11,2,-3.55078125,120.83583116531372,9
